ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_1	Arable9_2	Arable9_3	Arable9_4	Abundance	Kindom
FUNasv544	0	0	0	0	5.67E-05	5.59E-05	3.81E-05	0	0.00188375	Fun
FUNasv550	0	0	0	0	0	4.47E-05	0	0	0.00055875	Fun
FUNasv556	4.99E-05	0.000121965	0	0	0	0	0	0	0.002148313	Fun
FUNasv557	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv558	0	6.10E-05	0	3.63E-05	0	0	0	0	0.00121625	Fun
FUNasv562	0	0	6.90E-05	0	0	0	0	0	0.0008625	Fun
FUNasv564	5.99E-05	0	0	0	0	0	0	0	0.00074875	Fun
FUNasv565	3.99E-05	0	0	7.25E-05	0	0	0	0	0.001405	Fun
FUNasv566	3.99E-05	0	0	0	0	0	0	0	0.00049875	Fun
FUNasv567	0	0	0	7.25E-05	0	0	0	0	0.00090625	Fun
FUNasv568	0	0	0	0	0.000132256	0	0	0	0.0016532	Fun
FUNasv569	0	0	0	0	0	0.000156395	0	0	0.001954938	Fun
FUNasv570	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv573	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv579	0.000129808	0	0	0	0	0	0	0	0.0016226	Fun
FUNasv580	7.99E-05	0	6.90E-05	0	0	0	0	0	0.00186125	Fun
FUNasv581	0	0	0	0	0	0	3.81E-05	0	0.00047625	Fun
FUNasv582	0	0	0	0	0	0	0	0.000155002	0.001937525	Fun
FUNasv584	0.000119823	0	9.67E-05	0	0	0	0	0	0.002706538	Fun
FUNasv585	5.99E-05	0	0	0	0	0	0	0	0.00074875	Fun
FUNasv586	0	0	9.67E-05	0	0	0	0	0	0.00120875	Fun
FUNasv587	0	0	0	0.000145054	0	0	0	0	0.001813175	Fun
FUNasv588	0	0	0	0	0	8.94E-05	0	0	0.0011175	Fun
FUNasv595	0	0	0	4.84E-05	0	0	0	0	0.000605	Fun
FUNasv599	0	0	0	0	0	0	0	5.96E-05	0.000745	Fun
FUNasv601	6.99E-05	0	0	0	0	0	0	0	0.00087375	Fun
FUNasv602	0	4.88E-05	0	0	0	0	0	0	0.00061	Fun
FUNasv603	0	0	0	6.04E-05	0	0	0	0	0.000755	Fun
FUNasv604	0	0	0	4.84E-05	0	0	0	0	0.000605	Fun
FUNasv605	0	0	0	0	0	0	0	4.77E-05	0.00059625	Fun
FUNasv610	0	0	0.00012427	0	0	0	0	0	0.001553375	Fun
FUNasv616	0	0	5.52E-05	7.25E-05	0	0	0	0	0.00159625	Fun
FUNasv617	0	0	0	0	2.83E-05	0	0	0	0.00035375	Fun
FUNasv624	3.00E-05	0	0	0	0	0	0	0	0.000375	Fun
FUNasv625	0	0	4.14E-05	0	0	0	0	0	0.0005175	Fun
FUNasv626	0	0	0	3.63E-05	0	0	0	0	0.00045375	Fun
FUNasv627	0	0	0	2.42E-05	0	0	0	2.38E-05	0.0006	Fun
FUNasv628	0	0	0	0	8.50E-05	0	0	0	0.0010625	Fun
FUNasv629	0	0	0	0	8.50E-05	0	0	0	0.0010625	Fun
FUNasv630	0	0	0	0	1.89E-05	0	3.81E-05	0	0.0007125	Fun
FUNasv634	0	0	4.14E-05	0	0	0	0	0	0.0005175	Fun
FUNasv642	7.99E-05	0	0	0	0	0	0	0	0.00099875	Fun
FUNasv643	0	0	5.52E-05	4.84E-05	0	0	0	0	0.001295	Fun
FUNasv644	0	0	0	0	7.56E-05	0	0	0	0.000945	Fun
FUNasv645	0	0	0	0	7.56E-05	0	0	0	0.000945	Fun
FUNasv646	0	0	0	0	0	8.94E-05	0	0	0.0011175	Fun
FUNasv647	0	0	0	0	0	8.94E-05	0	0	0.0011175	Fun
FUNasv648	0	0	0	0	0	0	0.000101585	0	0.001269813	Fun
FUNasv649	0	0	0	0	0	0	6.35E-05	0	0.00079375	Fun
FUNasv652	0	0	0	0	4.72E-05	0	0	0	0.00059	Fun
FUNasv663	0	0	0	0	0	0	0	8.35E-05	0.00104375	Fun
FUNasv666	0	0	9.67E-05	0	0	0	0	0	0.00120875	Fun
FUNasv667	0	0	0	0	6.61E-05	0	0	0	0.00082625	Fun
FUNasv668	0	0	0	0	6.61E-05	0	0	0	0.00082625	Fun
FUNasv672	0	0	0	0	3.78E-05	0	0	0	0.0004725	Fun
FUNasv685	0	0	0	7.25E-05	0	0	0	0	0.00090625	Fun
FUNasv686	0	0	0	2.42E-05	5.67E-05	0	0	0	0.00101125	Fun
FUNasv687	0	0	0	0	0	6.70E-05	0	0	0.0008375	Fun
FUNasv700	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv701	0	6.10E-05	0	0	0	0	0	0	0.0007625	Fun
FUNasv702	0	6.10E-05	0	0	0	0	0	0	0.0007625	Fun
FUNasv703	0	0	6.90E-05	0	0	0	0	0	0.0008625	Fun
FUNasv704	0	0	0	0	0	5.59E-05	0	0	0.00069875	Fun
FUNasv705	0	0	0	0	0	5.59E-05	0	0	0.00069875	Fun
FUNasv706	0	0	0	0	0	0	6.35E-05	0	0.00079375	Fun
FUNasv707	0	0	0	0	1.89E-05	0	0	5.96E-05	0.00098125	Fun
FUNasv715	3.00E-05	0	0	0	0	0	0	0	0.000375	Fun
FUNasv725	3.99E-05	0	0	0	0	0	0	0	0.00049875	Fun
FUNasv726	0	0	0	0	3.78E-05	0	0	0	0.0004725	Fun
FUNasv727	0	0	0	0	0	4.47E-05	0	0	0.00055875	Fun
FUNasv728	0	0	0	0	0	4.47E-05	0	0	0.00055875	Fun
FUNasv729	0	0	0	0	0	0	5.08E-05	0	0.000635	Fun
FUNasv730	0	0	0	0	0	0	5.08E-05	0	0.000635	Fun
FUNasv731	0	0	0	0	0	0	5.08E-05	0	0.000635	Fun
FUNasv732	0	0	0	0	0	0	0	4.77E-05	0.00059625	Fun
FUNasv756	3.00E-05	0	0	0	0	0	0	0	0.000375	Fun
FUNasv757	0	0	0	3.63E-05	0	0	0	0	0.00045375	Fun
FUNasv758	0	0	0	3.63E-05	0	0	0	0	0.00045375	Fun
FUNasv759	0	0	0	0	2.83E-05	0	0	0	0.00035375	Fun
FUNasv760	2.00E-05	0	0	0	0	3.35E-05	0	0	0.00066875	Fun
FUNasv761	0	0	0	0	0	3.35E-05	0	0	0.00041875	Fun
FUNasv762	0	0	0	0	0	3.35E-05	0	0	0.00041875	Fun
FUNasv763	0	0	0	0	0	0	3.81E-05	0	0.00047625	Fun
FUNasv764	0	0	0	0	0	0	0	3.58E-05	0.0004475	Fun
FUNasv777	0	2.44E-05	0	0	0	0	0	0	0.000305	Fun
FUNasv778	0	2.44E-05	0	0	0	0	0	0	0.000305	Fun
FUNasv779	0	2.44E-05	0	0	0	0	0	0	0.000305	Fun
FUNasv780	0	0	0	0	0	0	0	2.38E-05	0.0002975	Fun
FUNasv781	0	0	0	0	0	0	0	2.38E-05	0.0002975	Fun
ProASV1	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV2	0.008235294	0	0	0	0	0	0.001176471	0.002352941	0.147058825	Pro
ProASV3	0	0	0	0	0	0.000588235	0	0	0.007352938	Pro
ProASV4	0	0	0	0	0	0	0	0.002352941	0.029411763	Pro
ProASV14	0	0	0	0	0	0	0.005882353	0	0.073529413	Pro
ProASV17	0	0	0.000588235	0	0	0	0	0	0.007352938	Pro
ProASV18	0	0.001764706	0	0	0	0	0	0.001764706	0.04411765	Pro
ProASV22	0.01	0	0.001764706	0	0	0.001176471	0.007058824	0.001176471	0.2647059	Pro
ProASV23	0	0.000588235	0	0	0	0	0	0	0.007352938	Pro
ProASV25	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV26	0.018235294	0.002941176	0.000588235	0.001764706	0	0.008823529	0.001764706	0.011764706	0.5735294	Pro
ProASV30	0	0.002352941	0	0	0	0	0	0	0.029411763	Pro
ProASV32	0	0	0.002941176	0	0	0	0.001764706	0	0.058823525	Pro
ProASV33	0	0	0	0	0	0.003529412	0	0	0.04411765	Pro
ProASV34	0	0	0	0	0	0.007647059	0	0.001764706	0.117647063	Pro
ProASV35	0.000588235	0	0	0	0	0.002352941	0	0.001764706	0.058823525	Pro
ProASV38	0	0	0	0	0	0	0.001176471	0.001764706	0.036764713	Pro
ProASV39	0.067058824	0.011176471	0.037647059	0.038823529	0	0	0.062941176	0.032352941	3.125	Pro
ProASV40	0	0.010588235	0	0	0	0	0.000588235	0.004705882	0.1985294	Pro
ProASV41	0.052941176	0.008823529	0.013529412	0.033529412	0	0.002941176	0.011764706	0.016470588	1.749999988	Pro
ProASV43	0	0	0	0	0	0	0	0.01	0.125	Pro
ProASV45	0	0.02	0	0.008823529	0	0.001176471	0.003529412	0.021764706	0.691176475	Pro
ProASV46	0	0.006470588	0	0	0	0	0	0	0.08088235	Pro
ProASV47	0	0	0	0.017647059	0	0.002941176	0	0.010588235	0.389705875	Pro
ProASV48	0	0.035882353	0	0.002352941	0	0	0.002352941	0.005294118	0.573529413	Pro
ProASV50	0	0	0	0.001176471	0	0.002352941	0	0.001176471	0.058823538	Pro
ProASV56	0	0	0	0	0	0	0.000588235	0	0.007352938	Pro
ProASV60	0	0.001764706	0	0.001176471	0	0	0	0	0.036764713	Pro
ProASV61	0	0	0	0	0	0.001176471	0	0	0.014705888	Pro
ProASV62	0.002352941	0	0	0.001764706	0	0	0	0	0.051470588	Pro
ProASV63	0	0.010588235	0.000588235	0	0	0	0.003529412	0.011176471	0.323529413	Pro
ProASV65	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV67	0	0	0.002941176	0	0	0	0	0.004117647	0.088235288	Pro
ProASV72	0	0	0	0	0	0.002352941	0	0.003529412	0.073529413	Pro
ProASV77	0	0	0	0	0	0.001764706	0	0	0.022058825	Pro
ProASV79	0	0	0	0.001764706	0	0	0	0.001176471	0.036764713	Pro
ProASV85	0	0	0.000588235	0	0	0	0	0	0.007352938	Pro
ProASV87	0	0	0.000588235	0.005294118	0	0	0	0	0.073529413	Pro
ProASV89	0	0	0	0.007647059	0	0	0	0	0.095588238	Pro
ProASV90	0.000588235	0.001764706	0.002941176	0.012352941	0	0.005294118	0.006470588	0.010588235	0.499999988	Pro
ProASV91	0.042941176	0.050588235	0.017058824	0.011176471	0	0.038823529	0.097058824	0.114117647	4.647058825	Pro
ProASV92	0	0	0	0.004117647	0	0.002941176	0	0	0.088235288	Pro
ProASV93	0.003529412	0	0.000588235	0	0	0	0.001764706	0.000588235	0.08088235	Pro
ProASV94	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV95	0	0.009411765	0.002941176	0.000588235	0	0.001176471	0.003529412	0.002941176	0.257352938	Pro
ProASV97	0	0.041176471	0.020588235	0.000588235	0	0.002352941	0.034117647	0.025882353	1.558823525	Pro
ProASV101	0	0	0.011764706	0.011176471	0	0.013529412	0.002941176	0.005882353	0.566176475	Pro
ProASV104	0	0	0.001764706	0	0	0.002352941	0	0.001176471	0.066176475	Pro
ProASV105	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV107	0.001764706	0.001176471	0.017647059	0.012941176	0	0.047647059	0.016470588	0.051764706	1.867647063	Pro
ProASV108	0	0	0	0.003529412	0	0	0	0.001176471	0.058823538	Pro
ProASV109	0	0	0.01	0	0	0.001764706	0.001176471	0.002941176	0.198529413	Pro
ProASV110	0.006470588	0	0.002941176	0.002941176	0	0.011764706	0	0.002941176	0.338235275	Pro
ProASV111	0.012941176	0.008823529	0.041764706	0.007647059	0	0.028235294	0.062352941	0.007058824	2.110294113	Pro
ProASV112	0	0.001176471	0	0	0	0.000588235	0	0.004705882	0.08088235	Pro
ProASV115	0.140588235	0.128823529	0.509411765	0.189411765	0	0.325294118	0.097058824	0.100588235	18.63970589	Pro
ProASV118	0.005294118	0.001176471	0.001176471	0	0	0	0	0.000588235	0.102941188	Pro
ProASV119	0	0	0	0	0	0	0	0.001764706	0.022058825	Pro
ProASV121	0	0	0	0.000588235	0	0	0	0.000588235	0.014705875	Pro
ProASV130	0.000588235	0	0.001176471	0.004117647	0	0	0.000588235	0.001176471	0.095588238	Pro
ProASV132	0	0	0	0.001176471	0	0	0	0	0.014705888	Pro
ProASV133	0	0	0	0.000588235	0	0	0	0	0.007352938	Pro
ProASV136	0.015882353	0.002941176	0	0.002352941	0	0	0	0	0.264705875	Pro
ProASV137	0.009411765	0.005882353	0.054117647	0.000588235	0	0.007647059	0	0.001176471	0.985294125	Pro
ProASV139	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV143	0.004117647	0	0	0	0	0	0.000588235	0.000588235	0.066176463	Pro
ProASV144	0.000588235	0.019411765	0.001176471	0.014705882	0	0.001176471	0	0.003529412	0.50735295	Pro
ProASV147	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV149	0	0	0	0	0	0	0.000588235	0	0.007352938	Pro
ProASV155	0	0	0.000588235	0	0	0	0	0.001764706	0.029411763	Pro
ProASV156	0	0	0	0	0	0	0.000588235	0	0.007352938	Pro
ProASV159	0	0	0.000588235	0	0	0	0	0	0.007352938	Pro
ProASV162	0	0	0	0.000588235	0	0	0.001764706	0	0.029411763	Pro
ProASV164	0.033529412	0.005294118	0.036470588	0.065294118	0	0.058823529	0.107058824	0.096470588	5.036764713	Pro
ProASV165	0.071764706	0.204117647	0.04	0.056470588	0	0.044117647	0.075882353	0.100588235	7.4117647	Pro
ProASV168	0	0	0.005294118	0.002352941	0	0.020588235	0.001764706	0.010588235	0.507352938	Pro
ProASV169	0	0	0.000588235	0.003529412	0	0.094117647	0	0	1.227941175	Pro
ProASV182	0	0.007058824	0.001176471	0	0	0.008235294	0.002941176	0.007647059	0.3382353	Pro
ProASV187	0	0	0	0	0	0.007058824	0	0.000588235	0.095588238	Pro
ProASV188	0	0	0	0	0	0.001764706	0	0	0.022058825	Pro
ProASV190	0	0	0	0	0	0.000588235	0	0.001764706	0.029411763	Pro
ProASV191	0	0	0.000588235	0.000588235	0	0	0	0	0.014705875	Pro
ProASV192	0.102941176	0.008823529	0.02	0.019411765	0	0.009411765	0.013529412	0.005294118	2.242647063	Pro
ProASV193	0	0	0	0	0	0.001176471	0	0	0.014705888	Pro
ProASV194	0	0	0.000588235	0	0	0	0.006470588	0.005882353	0.1617647	Pro
ProASV195	0	0	0	0	0	0	0	0.001176471	0.014705888	Pro
ProASV199	0	0	0	0.004705882	0	0.007647059	0.004705882	0.005294118	0.279411763	Pro
ProASV206	0.000588235	0	0	0.002941176	0	0.004705882	0	0.005294118	0.169117638	Pro
ProASV209	0.002352941	0	0	0	0	0	0	0.001176471	0.04411765	Pro
ProASV210	0.007058824	0.005882353	0.004705882	0.004117647	0	0.007647059	0	0.003529412	0.411764713	Pro
ProASV213	0	0.010588235	0.001764706	0.008823529	0	0.000588235	0.000588235	0	0.27941175	Pro
ProASV215	0.003529412	0.002352941	0.002941176	0.003529412	0	0.004117647	0.002941176	0	0.24264705	Pro
ProASV216	0.007058824	0.016470588	0.007647059	0.02	0	0.026470588	0.006470588	0.002352941	1.08088235	Pro
ProASV219	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV221	0.01	0	0	0.008235294	0	0.002941176	0.003529412	0.002941176	0.345588225	Pro
ProASV223	0.006470588	0	0	0.002941176	0	0.005294118	0	0	0.183823525	Pro
ProASV225	0	0	0	0	0	0	0.000588235	0	0.007352938	Pro
ProASV226	0	0	0	0.000588235	0	0.000588235	0	0	0.014705875	Pro
ProASV227	0	0	0	0.004117647	0	0.002941176	0.001764706	0.002941176	0.147058813	Pro
ProASV228	0.012941176	0.041764706	0.013529412	0.035294118	0	0.01	0.027058824	0.014117647	1.933823538	Pro
ProASV232	0	0	0	0.001176471	0	0	0	0.004705882	0.073529413	Pro
ProASV233	0.015294118	0.078823529	0.011764706	0.034705882	0	0.017647059	0.031176471	0.017647059	2.5882353	Pro
ProASV234	0	0	0	0	0	0.000588235	0	0	0.007352938	Pro
ProASV235	0.006470588	0.001764706	0.002941176	0.011176471	0	0.008235294	0.000588235	0.002941176	0.426470575	Pro
ProASV237	0	0.001764706	0	0	0	0	0	0	0.022058825	Pro
ProASV238	0	0.015882353	0.001764706	0.001176471	0	0	0.002352941	0	0.264705888	Pro
ProASV239	0.002941176	0.004705882	0.000588235	0.002941176	0	0.002941176	0.029411765	0.008235294	0.6470588	Pro
ProASV242	0.077647059	0.062941176	0.017647059	0.070588235	0	0.030588235	0.045882353	0.052941176	4.477941163	Pro
ProASV243	0.053529412	0.022352941	0.030588235	0.071176471	0	0.028235294	0.132352941	0.079411765	5.220588238	Pro
ProASV244	0	0	0.000588235	0.002352941	0	0.000588235	0.001176471	0	0.058823525	Pro
ProASV245	0	0.011176471	0	0	0	0	0	0	0.139705888	Pro
ProASV246	0.021176471	0.029411765	0.013529412	0.042941176	0	0.025882353	0.03	0.018823529	2.272058825	Pro
ProASV247	0.004705882	0.005294118	0.000588235	0.014117647	0	0.002941176	0	0.002352941	0.374999988	Pro
ProASV248	0.066470588	0.030588235	0.014705882	0.055882353	0	0.009411765	0.032352941	0.048235294	3.220588225	Pro
ProASV250	0.004117647	0	0	0	0	0	0.001176471	0	0.066176475	Pro
ProASV251	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV252	0.017647059	0	0	0	0	0	0.002352941	0	0.25	Pro
ProASV253	0.067647059	0.047647059	0.008235294	0.037647059	0	0.023529412	0	0.004117647	2.360294125	Pro
ProASV254	0	0	0.000588235	0.008235294	0	0	0	0	0.110294113	Pro
ProASV256	0	0	0	0	0	0.001176471	0	0	0.014705888	Pro
ProASV257	0	0	0	0	0.026470588	0	0	0	0.33088235	Pro
ProASV258	0	0	0	0	0.002352941	0	0	0	0.029411763	Pro
ProASV259	0	0	0	0	0.971176471	0	0	0	12.13970589	Pro
Rhabditis	0.024096386	0.11627907	0	0	0.04	0.083333333	0.020408163	0.040816327	4.061665988	Nem
Mesorhabditis	0.240963855	0.162790698	0.272727273	0.273809524	0.22	0.197916667	0.214285714	0.224489796	22.58729409	Nem
Cephalobus	0.024096386	0.023255814	0.022727273	0.047619048	0.03	0.052083333	0.071428571	0.081632653	4.410538475	Nem
Heterocephalobus	0.024096386	0.034883721	0.034090909	0	0.02	0.041666667	0.051020408	0	2.571976138	Nem
Acrobeloides	0.168674699	0.209302326	0.181818182	0.261904762	0.14	0.177083333	0.193877551	0.224489796	19.46438311	Nem
Ceratoplectus	0.024096386	0.058139535	0.034090909	0.035714286	0.01	0.072916667	0.051020408	0.030612245	3.95738045	Nem
Prismatolaimus	0	0	0.045454545	0.023809524	0.01	0	0.051020408	0.081632653	2.648964125	Nem
Rhabdolaimus	0.048192771	0.011627907	0.011363636	0	0.11	0	0.010204082	0	2.39235495	Nem
Alaimus	0	0	0	0	0.01	0	0	0	0.125	Nem
Paramphidelus	0.024096386	0	0	0	0.05	0	0	0	0.926204825	Nem
Filenchus	0.024096386	0	0.022727273	0.023809524	0.04	0	0.030612245	0.040816327	2.275771938	Nem
Ditylenchus	0	0.023255814	0.022727273	0.035714286	0	0.020833333	0.030612245	0.040816327	2.174490975	Nem
Aphelenchus	0.156626506	0.162790698	0.147727273	0.130952381	0.15	0.135416667	0.112244898	0.102040816	13.72249049	Nem
Paraphelenchus	0	0.011627907	0	0.023809524	0	0.03125	0	0.010204082	0.961143913	Nem
Aphelenchoides	0	0	0.056818182	0	0.01	0	0.020408163	0	1.090329313	Nem
Tylencholaimus	0	0.034883721	0	0	0	0.03125	0	0	0.826671513	Nem
Klarkus	0.024096386	0	0.011363636	0.023809524	0.02	0	0.010204082	0.020408163	1.373522388	Nem
Prodorylaimus	0.13253012	0.023255814	0.022727273	0.023809524	0.04	0.020833333	0.040816327	0.020408163	4.054756925	Nem
Mesodorylaimus	0.024096386	0.011627907	0	0	0.05	0.010416667	0	0	1.201762	Nem
Thonus	0	0.069767442	0.090909091	0.047619048	0	0.052083333	0.06122449	0	4.02004255	Nem
Eudorylaimus	0	0.011627907	0	0	0	0.020833333	0	0	0.4057655	Nem
Epidorylaimus	0	0	0	0	0	0.010416667	0	0.040816327	0.640412425	Nem
Microdorylaimus	0.036144578	0.011627907	0	0	0.03	0	0	0	0.972156063	Nem
Aporcelaimellus	0.024096386	0.023255814	0.022727273	0.047619048	0.02	0.041666667	0.030612245	0.040816327	3.134922	Nem
