ID,Arable6_1,Arable6_2,Arable6_3,Arable6_4,Restored6_1,Restored6_2,Restored6_3,Restored6_4,Arable9_1,Arable9_2,Arable9_3,Arable9_4,Restored9_1,Restored9_2,Restored9_3,Restored9_4
Pro_ASV174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV175,0,0,0,0,0.001764706,0.000588235,0,0,0,0,0,0,0.001176471,0,0.000588235,0
Pro_ASV176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882353,0,0
Pro_ASV177,0,0,0,0,0.002941176,0,0.001176471,0.000588235,0,0,0,0,0,0,0,0.000588235
Pro_ASV178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0
Pro_ASV179,0,0,0,0,0.001176471,0.003529412,0.001176471,0.002941176,0,0,0,0,0,0,0,0
Pro_ASV180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV181,0,0,0,0,0,0.002941176,0.002352941,0,0,0,0,0,0,0,0,0.001176471
Pro_ASV182,0,0.007058824,0.001176471,0,0.001176471,0.001764706,0,0,0,0.008235294,0.002941176,0.007647059,0,0,0,0
Pro_ASV183,0,0,0,0,0,0,0.001764706,0,0,0,0,0,0,0,0,0
Pro_ASV184,0,0,0,0,0,0,0,0.002941176,0,0,0,0,0,0,0,0
Pro_ASV185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV186,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0.000588235,0,0,0.001764706
Pro_ASV187,0,0,0,0,0.006470588,0.001764706,0,0.001764706,0,0.007058824,0,0.000588235,0.004117647,0,0.001176471,0.001764706
Pro_ASV188,0,0,0,0,0,0,0,0,0,0.001764706,0,0,0,0,0,0
Pro_ASV189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941176
Pro_ASV190,0,0,0,0,0.017058824,0.006470588,0.005882353,0.01,0,0.000588235,0,0.001764706,0.002941176,0,0,0.001764706
Pro_ASV191,0,0,0.000588235,0.000588235,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV192,0.102941176,0.008823529,0.02,0.019411765,0.007647059,0.025294118,0.005294118,0.012941176,0,0.009411765,0.013529412,0.005294118,0,0.009411765,0,0.001176471
Pro_ASV193,0,0,0,0,0.007058824,0.011176471,0.007058824,0.006470588,0,0.001176471,0,0,0,0.002352941,0.002352941,0.002941176
Pro_ASV194,0,0,0.000588235,0,0.011764706,0,0.005882353,0.001176471,0,0,0.006470588,0.005882353,0,0,0.015882353,0.007058824
Pro_ASV195,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0,0,0,0
Pro_ASV196,0,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0.001176471
Pro_ASV197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002352941
Pro_ASV199,0,0,0,0.004705882,0,0,0,0,0,0.007647059,0.004705882,0.005294118,0,0.002941176,0.004705882,0.002352941
Pro_ASV200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001764706,0,0.001176471
Pro_ASV201,0,0,0,0,0.004705882,0.002941176,0.003529412,0.005294118,0,0,0,0,0.000588235,0,0.001176471,0.001176471
Pro_ASV202,0,0,0,0,0,0.000588235,0,0,0,0,0,0,0,0,0,0
Pro_ASV203,0,0,0,0,0.008823529,0.004705882,0.002941176,0.003529412,0,0,0,0,0,0,0.007058824,0
Pro_ASV204,0,0,0,0,0,0,0,0,0,0,0,0,0.002352941,0,0.004117647,0
Pro_ASV205,0,0,0,0,0.004705882,0.003529412,0.002941176,0.002352941,0,0,0,0,0.003529412,0,0,0.002941176
Pro_ASV206,0.000588235,0,0,0.002941176,0,0,0,0,0,0.004705882,0,0.005294118,0.001176471,0,0,0.001764706
Pro_ASV207,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV208,0,0,0,0,0.009411765,0.005294118,0,0.003529412,0,0,0,0,0.002941176,0.000588235,0.002941176,0
Pro_ASV209,0.002352941,0,0,0,0,0,0,0.002941176,0,0,0,0.001176471,0,0,0,0
Pro_ASV210,0.007058824,0.005882353,0.004705882,0.004117647,0.002352941,0.001764706,0.002352941,0.005882353,0,0.007647059,0,0.003529412,0.001176471,0,0.008823529,0.007058824
Pro_ASV211,0,0,0,0,0.001176471,0.001764706,0,0,0,0,0,0,0.001764706,0,0.003529412,0
Pro_ASV212,0,0,0,0,0.003529412,0.006470588,0.001764706,0,0,0,0,0,0.003529412,0.000588235,0.002941176,0
Pro_ASV213,0,0.010588235,0.001764706,0.008823529,0.003529412,0.005882353,0.004117647,0.002941176,0,0.000588235,0.000588235,0,0.001764706,0.003529412,0,0.004117647
Pro_ASV214,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV215,0.003529412,0.002352941,0.002941176,0.003529412,0.001764706,0,0,0,0,0.004117647,0.002941176,0,0.001764706,0,0,0
Pro_ASV216,0.007058824,0.016470588,0.007647059,0.02,0.003529412,0.001176471,0.001764706,0.003529412,0,0.026470588,0.006470588,0.002352941,0.000588235,0,0.001176471,0
Pro_ASV217,0,0,0,0,0.011176471,0.007647059,0.007647059,0.007647059,0,0,0,0,0.004705882,0.000588235,0.001176471,0.001764706
Pro_ASV218,0,0,0,0,0.004117647,0.000588235,0.001764706,0,0,0,0,0,0,0,0,0.002941176
