	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv13	FUNasv14	FUNasv16	FUNasv17	FUNasv18	FUNasv20	FUNasv24	FUNasv27	FUNasv29	FUNasv30	FUNasv32	FUNasv33	FUNasv34	FUNasv35	FUNasv36	FUNasv38	FUNasv40	FUNasv41	FUNasv43	FUNasv51	FUNasv52	FUNasv53	FUNasv58	FUNasv62	FUNasv63	FUNasv66	FUNasv67	FUNasv68	FUNasv73	FUNasv75	FUNasv76	FUNasv86	FUNasv89	FUNasv92	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv112	FUNasv119	FUNasv132	FUNasv139	FUNasv140	FUNasv143	FUNasv146	FUNasv155	FUNasv156	FUNasv158	FUNasv163	FUNasv166	FUNasv169	FUNasv182	FUNasv186	FUNasv192	FUNasv203	FUNasv204	FUNasv207	FUNasv211	FUNasv214	FUNasv224	FUNasv229	FUNasv249	FUNasv254	FUNasv257	FUNasv269	FUNasv276	FUNasv277	FUNasv291	FUNasv296	FUNasv301	FUNasv309	FUNasv310	FUNasv313	FUNasv317	FUNasv325	FUNasv329	FUNasv330	FUNasv334	FUNasv340	FUNasv361	FUNasv364	FUNasv370	FUNasv378	FUNasv379	FUNasv394	FUNasv403	FUNasv406	FUNasv418	FUNasv419	FUNasv427	FUNasv477	FUNasv485	FUNasv501	FUNasv514	FUNasv515	FUNasv544	FUNasv568
FUNasv361	0	-0.735652119676169	0	0	0	0	0.740070490451322	0	0	-0.786386748619354	0	0	0	0	0.875172349269926	0	0	0	-0.735652119676169	0	0	0	0	0	0	0	0	0	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720930736387926	0	0	0.786386748619354	0	0	0	0.780519860137072	0	0	0	0.849805034798334	0.740822223996802	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.766815986242304	0.780519860137072	0	0	0	0	0	0.780519860137072	0	0	0
FUNasv364	0	0	0	0	0	0	0.768349819927832	-0.791039852105472	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.763762615825973	0	0	0	0	0.84559432466447	0	-0.791039852105472	-0.763762615825973	-0.87287156094397	0	0	0.810574641843674	0	0	0	0	0	0	0	-0.791039852105472	-0.87287156094397	-0.791039852105472	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0.795790884925255	0	0.791039852105472	0.894427190999916	0	0.878114079917523	0	0	0	0.810574641843674	0.791039852105472	0.810574641843674	0	0	0	-0.782070352426544	0	0.84559432466447	1	0.900919200264599	0	0	0.75	0	0.813733471206735	0.84279538089269	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0.90625	0	0	0.90625	0.75	0	0.90625	1	0
FUNasv370	0	0	0	0	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714550818366794	0	0.710284805204577	-0.938590635448906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv379	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0	0.813733471206735	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	1	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.75	0	0	0	0.755928946018454	0.755928946018454	0	0	0.839285714285714	0	0.755928946018454	0.839285714285714	1	0	0.839285714285714	0.75	0.755928946018454
FUNasv394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	1	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0	0	0	1	0	0.755928946018454	0	0	0	1
FUNasv403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	1	0	0	0	0	0	0	0	0.755928946018454	1	0	0	0	0	0	1	0	0.755928946018454	0	0	0	1
FUNasv406	0	0	0	0	0	0	0.711777005827033	0	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780720058358827	0	0	0	0.750679963874929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0.766815986242304	0.766815986242304	0	0	0	0	0	0	0	0.750679963874929	0	0.975	0	0	0	0.750679963874929	0	0	0
FUNasv418	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	0	-0.763762615825973	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.732588631506546	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959183673469388	0	0	0	0	0	0	0	0.780519860137072	0.780519860137072	0	0	0	0	0	0	0.750679963874929	0	0	0.750679963874929	0	0	0	1	0	0	0
FUNasv419	0	0	0	0	0	0	0	-0.87287156094397	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	0	0	0	0	-0.713467689932987	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0	0.810574641843674	0	0.795790884925255	0	0.795790884925255	0	0.810574641843674	0	0	0	-0.736485379546474	0	-0.823231949922678	0	0.763762615825973	0.90625	0.813733471206735	0	0	0.839285714285714	0	0.900919200264599	0.84279538089269	0	0	0	0	0	0.90625	0	0	0.839285714285714	0	0	0	0	0	0	0	1	0.839285714285714	0	1	0.90625	0
FUNasv427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707527552887687	0	0	0	0.750679963874929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975	0.750679963874929	0	0	0	0	0	0.750679963874929	0	0	0
FUNasv477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	1	0	0	0	0	0	0	0	0.755928946018454	1	1	0	0	0	0	0	0	0.755928946018454	0	0	0	1
FUNasv485	0	0	0	0	0	0	0	-0.87287156094397	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	0	0	0	0	-0.713467689932987	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0	0.810574641843674	0	0.795790884925255	0	0.795790884925255	0	0.810574641843674	0	0	0	-0.736485379546474	0	-0.823231949922678	0	0.763762615825973	0.90625	0.813733471206735	0	0	0.839285714285714	0	0.900919200264599	0.84279538089269	0	0	0	0	0	0.90625	0	0	0.839285714285714	0	0	0	0	1	0	0	0	0.839285714285714	0	1	0.90625	0
FUNasv501	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0	0.813733471206735	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	1	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.75	0	0	1	0.755928946018454	0.755928946018454	0	0	0.839285714285714	0	0.755928946018454	0.839285714285714	0	0	0.839285714285714	0.75	0.755928946018454
FUNasv514	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	0	-0.763762615825973	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.732588631506546	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959183673469388	0	0	0	0	0	0	0	0.780519860137072	0.780519860137072	0	0	0	0	0	0	0.750679963874929	1	0	0.750679963874929	0	0	0	0	0	0	0
FUNasv515	0	0	0	0	0	0	0	-0.87287156094397	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	0	0	0	0	-0.713467689932987	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0	0.810574641843674	0	0.795790884925255	0	0.795790884925255	0	0.810574641843674	0	0	0	-0.736485379546474	0	-0.823231949922678	0	0.763762615825973	0.90625	0.813733471206735	0	0	0.839285714285714	0	0.900919200264599	0.84279538089269	0	0	0	0	0	0.90625	0	0	0.839285714285714	0	0	0	0	1	0	0	1	0.839285714285714	0	0	0.90625	0
FUNasv544	0	0	0	0	0	0	0.768349819927832	-0.791039852105472	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.763762615825973	0	0	0	0	0.84559432466447	0	-0.791039852105472	-0.763762615825973	-0.87287156094397	0	0	0.810574641843674	0	0	0	0	0	0	0	-0.791039852105472	-0.87287156094397	-0.791039852105472	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0.795790884925255	0	0.791039852105472	0.894427190999916	0	0.878114079917523	0	0	0	0.810574641843674	0.791039852105472	0.810574641843674	0	0	0	-0.782070352426544	0	0.84559432466447	1	0.900919200264599	0	0	0.75	0	0.813733471206735	0.84279538089269	0	0	0	0	0	1	0	0	0.75	0	0	0	0	0.90625	0	0	0.90625	0.75	0	0.90625	0	0
FUNasv568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	1	0	0	0	0	0	0	0	0.755928946018454	1	1	0	0	0	0	1	0	0.755928946018454	0	0	0	0
